       349,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |6         |150       |0         |0         |0         |0         |60.0      |0         |0         
       350,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |0         |150       |0         |0         |0         |0         |62.5      |0         |0         
       351,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |156       |144       |0         |0         |0         |0         |0         |0         |0         
       352,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |150       |144       |0         |0         |0         |0         |2.5       |0         |0         
       353,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |144       |144       |0         |0         |0         |0         |5.0       |0         |0         
       354,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |138       |144       |0         |0         |0         |0         |7.5       |0         |0         
       355,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |132       |144       |0         |0         |0         |0         |10.0      |0         |0         
       356,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |126       |144       |0         |0         |0         |0         |12.5      |0         |0         
       357,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |120       |144       |0         |0         |0         |0         |15.0      |0         |0         
       358,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |114       |144       |0         |0         |0         |0         |17.5      |0         |0         
       359,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |108       |144       |0         |0         |0         |0         |20.0      |0         |0         
       360,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |102       |144       |0         |0         |0         |0         |22.5      |0         |0         
       361,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |96        |144       |0         |0         |0         |0         |25.0      |0         |0         
       362,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |90        |144       |0         |0         |0         |0         |27.5      |0         |0         
       363,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |84        |144       |0         |0         |0         |0         |30.0      |0         |0         
       364,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |78        |144       |0         |0         |0         |0         |32.5      |0         |0         
       365,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |72        |144       |0         |0         |0         |0         |35.0      |0         |0         
       366,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |66        |144       |0         |0         |0         |0         |37.5      |0         |0         
       367,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |60        |144       |0         |0         |0         |0         |40.0      |0         |0         
       368,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |54        |144       |0         |0         |0         |0         |42.5      |0         |0         
       369,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |48        |144       |0         |0         |0         |0         |45.0      |0         |0         
       370,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |42        |144       |0         |0         |0         |0         |47.5      |0         |0         
       371,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |36        |144       |0         |0         |0         |0         |50.0      |0         |0         
       372,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |30        |144       |0         |0         |0         |0         |52.5      |0         |0         
       373,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |24        |144       |0         |0         |0         |0         |55.0      |0         |0         
       374,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |18        |144       |0         |0         |0         |0         |57.5      |0         |0         
       375,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |12        |144       |0         |0         |0         |0         |60.0      |0         |0         
       376,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |6         |144       |0         |0         |0         |0         |62.5      |0         |0         
       377,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |0         |144       |0         |0         |0         |0         |65.0      |0         |0         
       378,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |162       |138       |0         |0         |0         |0         |0         |0         |0         
       379,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |156       |138       |0         |0         |0         |0         |2.5       |0         |0         
       380,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |150       |138       |0         |0         |0         |0         |5.0       |0         |0         
       381,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |144       |138       |0         |0         |0         |0         |7.5       |0         |0         
       382,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |138       |138       |0         |0         |0         |0         |10.0      |0         |0         
       383,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |132       |138       |0         |0         |0         |0         |12.5      |0         |0         
       384,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |126       |138       |0         |0         |0         |0         |15.0      |0         |0         
       385,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |120       |138       |0         |0         |0         |0         |17.5      |0         |0         
       386,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |114       |138       |0         |0         |0         |0         |20.0      |0         |0         
       387,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |108       |138       |0         |0         |0         |0         |22.5      |0         |0         
       388,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |102       |138       |0         |0         |0         |0         |25.0      |0         |0         
       389,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |96        |138       |0         |0         |0         |0         |27.5      |0         |0         
       390,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |90        |138       |0         |0         |0         |0         |30.0      |0         |0         
       391,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |84        |138       |0         |0         |0         |0         |32.5      |0         |0         
       392,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |78        |138       |0         |0         |0         |0         |35.0      |0         |0         
       393,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |72        |138       |0         |0         |0         |0         |37.5      |0         |0         
       394,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |66        |138       |0         |0         |0         |0         |40.0      |0         |0         
       395,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |60        |138       |0         |0         |0         |0         |42.5      |0         |0         
       396,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |54        |138       |0         |0         |0         |0         |45.0      |0         |0         
       397,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |48        |138       |0         |0         |0         |0         |47.5      |0         |0         
       398,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |42        |138       |0         |0         |0         |0         |50.0      |0         |0         
       399,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |36        |138       |0         |0         |0         |0         |52.5      |0         |0         
       400,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |30        |138       |0         |0         |0         |0         |55.0      |0         |0         
       401,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |24        |138       |0         |0         |0         |0         |57.5      |0         |0         
       402,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |18        |138       |0         |0         |0         |0         |60.0      |0         |0         
       403,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |12        |138       |0         |0         |0         |0         |62.5      |0         |0         
       404,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |6         |138       |0         |0         |0         |0         |65.0      |0         |0         
       405,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |0         |138       |0         |0         |0         |0         |67.5      |0         |0         
       406,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |168       |132       |0         |0         |0         |0         |0         |0         |0         
       407,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |162       |132       |0         |0         |0         |0         |2.5       |0         |0         
       408,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |156       |132       |0         |0         |0         |0         |5.0       |0         |0         
       409,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |150       |132       |0         |0         |0         |0         |7.5       |0         |0         
       410,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |144       |132       |0         |0         |0         |0         |10.0      |0         |0         
       411,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |138       |132       |0         |0         |0         |0         |12.5      |0         |0         
       412,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |132       |132       |0         |0         |0         |0         |15.0      |0         |0         
       413,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |126       |132       |0         |0         |0         |0         |17.5      |0         |0         
       414,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |120       |132       |0         |0         |0         |0         |20.0      |0         |0         
       415,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |114       |132       |0         |0         |0         |0         |22.5      |0         |0         
       416,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |108       |132       |0         |0         |0         |0         |25.0      |0         |0         
       417,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |102       |132       |0         |0         |0         |0         |27.5      |0         |0         
       418,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |96        |132       |0         |0         |0         |0         |30.0      |0         |0         
       419,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |90        |132       |0         |0         |0         |0         |32.5      |0         |0         
       420,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |84        |132       |0         |0         |0         |0         |35.0      |0         |0         
       421,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |78        |132       |0         |0         |0         |0         |37.5      |0         |0         
       422,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |72        |132       |0         |0         |0         |0         |40.0      |0         |0         
       423,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |66        |132       |0         |0         |0         |0         |42.5      |0         |0         
       424,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |60        |132       |0         |0         |0         |0         |45.0      |0         |0         
       425,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |54        |132       |0         |0         |0         |0         |47.5      |0         |0         
       426,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |48        |132       |0         |0         |0         |0         |50.0      |0         |0         
       427,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |42        |132       |0         |0         |0         |0         |52.5      |0         |0         
       428,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |36        |132       |0         |0         |0         |0         |55.0      |0         |0         
       429,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |30        |132       |0         |0         |0         |0         |57.5      |0         |0         
       430,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |24        |132       |0         |0         |0         |0         |60.0      |0         |0         
       431,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |18        |132       |0         |0         |0         |0         |62.5      |0         |0         
       432,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |12        |132       |0         |0         |0         |0         |65.0      |0         |0         
       433,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |6         |132       |0         |0         |0         |0         |67.5      |0         |0         
       434,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |0         |132       |0         |0         |0         |0         |70.0      |0         |0         
       435,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |174       |126       |0         |0         |0         |0         |0         |0         |0         
       436,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |168       |126       |0         |0         |0         |0         |2.5       |0         |0         
       437,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |162       |126       |0         |0         |0         |0         |5.0       |0         |0         
       438,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |156       |126       |0         |0         |0         |0         |7.5       |0         |0         
       439,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |150       |126       |0         |0         |0         |0         |10.0      |0         |0         
       440,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |144       |126       |0         |0         |0         |0         |12.5      |0         |0         
       441,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |138       |126       |0         |0         |0         |0         |15.0      |0         |0         
       442,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |132       |126       |0         |0         |0         |0         |17.5      |0         |0         
       443,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |126       |126       |0         |0         |0         |0         |20.0      |0         |0         
       444,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |120       |126       |0         |0         |0         |0         |22.5      |0         |0         
       445,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |114       |126       |0         |0         |0         |0         |25.0      |0         |0         
       446,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |108       |126       |0         |0         |0         |0         |27.5      |0         |0         
       447,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |102       |126       |0         |0         |0         |0         |30.0      |0         |0         
       448,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |96        |126       |0         |0         |0         |0         |32.5      |0         |0         
       449,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |90        |126       |0         |0         |0         |0         |35.0      |0         |0         
       450,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |84        |126       |0         |0         |0         |0         |37.5      |0         |0         
       451,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |78        |126       |0         |0         |0         |0         |40.0      |0         |0         
       452,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |72        |126       |0         |0         |0         |0         |42.5      |0         |0         
       453,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |66        |126       |0         |0         |0         |0         |45.0      |0         |0         
       454,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |60        |126       |0         |0         |0         |0         |47.5      |0         |0         
       455,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |54        |126       |0         |0         |0         |0         |50.0      |0         |0         
       456,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |48        |126       |0         |0         |0         |0         |52.5      |0         |0         
       457,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |42        |126       |0         |0         |0         |0         |55.0      |0         |0         
       458,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |36        |126       |0         |0         |0         |0         |57.5      |0         |0         
       459,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |30        |126       |0         |0         |0         |0         |60.0      |0         |0         
       460,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |24        |126       |0         |0         |0         |0         |62.5      |0         |0         
       461,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |18        |126       |0         |0         |0         |0         |65.0      |0         |0         
       462,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |12        |126       |0         |0         |0         |0         |67.5      |0         |0         
       463,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |6         |126       |0         |0         |0         |0         |70.0      |0         |0         
       464,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |0         |126       |0         |0         |0         |0         |72.5      |0         |0         
       465,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |180       |120       |0         |0         |0         |0         |0         |0         |0         
       466,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |174       |120       |0         |0         |0         |0         |2.5       |0         |0         
       467,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |168       |120       |0         |0         |0         |0         |5.0       |0         |0         
       468,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |162       |120       |0         |0         |0         |0         |7.5       |0         |0         
       469,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |156       |120       |0         |0         |0         |0         |10.0      |0         |0         
       470,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |150       |120       |0         |0         |0         |0         |12.5      |0         |0         
       471,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |144       |120       |0         |0         |0         |0         |15.0      |0         |0         
       472,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |138       |120       |0         |0         |0         |0         |17.5      |0         |0         
       473,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |132       |120       |0         |0         |0         |0         |20.0      |0         |0         
       474,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |126       |120       |0         |0         |0         |0         |22.5      |0         |0         
       475,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |120       |120       |0         |0         |0         |0         |25.0      |0         |0         
       476,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |114       |120       |0         |0         |0         |0         |27.5      |0         |0         
       477,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |108       |120       |0         |0         |0         |0         |30.0      |0         |0         
       478,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |102       |120       |0         |0         |0         |0         |32.5      |0         |0         
       479,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |96        |120       |0         |0         |0         |0         |35.0      |0         |0         
       480,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |90        |120       |0         |0         |0         |0         |37.5      |0         |0         
       481,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |84        |120       |0         |0         |0         |0         |40.0      |0         |0         
       482,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |78        |120       |0         |0         |0         |0         |42.5      |0         |0         
       483,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |72        |120       |0         |0         |0         |0         |45.0      |0         |0         
       484,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |66        |120       |0         |0         |0         |0         |47.5      |0         |0         
       485,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |60        |120       |0         |0         |0         |0         |50.0      |0         |0         
       486,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |54        |120       |0         |0         |0         |0         |52.5      |0         |0         
       487,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |48        |120       |0         |0         |0         |0         |55.0      |0         |0         
       488,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |42        |120       |0         |0         |0         |0         |57.5      |0         |0         
       489,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |36        |120       |0         |0         |0         |0         |60.0      |0         |0         
       490,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |30        |120       |0         |0         |0         |0         |62.5      |0         |0         
       491,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |24        |120       |0         |0         |0         |0         |65.0      |0         |0         
       492,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |18        |120       |0         |0         |0         |0         |67.5      |0         |0         
       493,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |12        |120       |0         |0         |0         |0         |70.0      |0         |0         
       494,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |6         |120       |0         |0         |0         |0         |72.5      |0         |0         
       495,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |0         |120       |0         |0         |0         |0         |75.0      |0         |0         
       496,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |186       |114       |0         |0         |0         |0         |0         |0         |0         
       497,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |180       |114       |0         |0         |0         |0         |2.5       |0         |0         
       498,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |174       |114       |0         |0         |0         |0         |5.0       |0         |0         
       499,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |168       |114       |0         |0         |0         |0         |7.5       |0         |0         
       500,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |162       |114       |0         |0         |0         |0         |10.0      |0         |0         
       501,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |156       |114       |0         |0         |0         |0         |12.5      |0         |0         
       502,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |150       |114       |0         |0         |0         |0         |15.0      |0         |0         
       503,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |144       |114       |0         |0         |0         |0         |17.5      |0         |0         
       504,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |138       |114       |0         |0         |0         |0         |20.0      |0         |0         
       505,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |132       |114       |0         |0         |0         |0         |22.5      |0         |0         
       506,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |126       |114       |0         |0         |0         |0         |25.0      |0         |0         
       507,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |120       |114       |0         |0         |0         |0         |27.5      |0         |0         
       508,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |114       |114       |0         |0         |0         |0         |30.0      |0         |0         
       509,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |108       |114       |0         |0         |0         |0         |32.5      |0         |0         
       510,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |102       |114       |0         |0         |0         |0         |35.0      |0         |0         
       511,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |96        |114       |0         |0         |0         |0         |37.5      |0         |0         
       512,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |90        |114       |0         |0         |0         |0         |40.0      |0         |0         
       513,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |84        |114       |0         |0         |0         |0         |42.5      |0         |0         
       514,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |78        |114       |0         |0         |0         |0         |45.0      |0         |0         
       515,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |72        |114       |0         |0         |0         |0         |47.5      |0         |0         
       516,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |66        |114       |0         |0         |0         |0         |50.0      |0         |0         
       517,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |60        |114       |0         |0         |0         |0         |52.5      |0         |0         
       518,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |54        |114       |0         |0         |0         |0         |55.0      |0         |0         
       519,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |48        |114       |0         |0         |0         |0         |57.5      |0         |0         
       520,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |42        |114       |0         |0         |0         |0         |60.0      |0         |0         
       521,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |36        |114       |0         |0         |0         |0         |62.5      |0         |0         
       522,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |30        |114       |0         |0         |0         |0         |65.0      |0         |0         
       523,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |24        |114       |0         |0         |0         |0         |67.5      |0         |0         
       524,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |18        |114       |0         |0         |0         |0         |70.0      |0         |0         
       525,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |12        |114       |0         |0         |0         |0         |72.5      |0         |0         
       526,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |6         |114       |0         |0         |0         |0         |75.0      |0         |0         
       527,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |0         |114       |0         |0         |0         |0         |77.5      |0         |0         
       528,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |192       |108       |0         |0         |0         |0         |0         |0         |0         
       529,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |186       |108       |0         |0         |0         |0         |2.5       |0         |0         
       530,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |180       |108       |0         |0         |0         |0         |5.0       |0         |0         
       531,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |174       |108       |0         |0         |0         |0         |7.5       |0         |0         
       532,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |168       |108       |0         |0         |0         |0         |10.0      |0         |0         
       533,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |162       |108       |0         |0         |0         |0         |12.5      |0         |0         
       534,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |156       |108       |0         |0         |0         |0         |15.0      |0         |0         
       535,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |150       |108       |0         |0         |0         |0         |17.5      |0         |0         
       536,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |144       |108       |0         |0         |0         |0         |20.0      |0         |0         
       537,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |138       |108       |0         |0         |0         |0         |22.5      |0         |0         
       538,          0|TOTAL                     |          |0         |0         |0         |0         |0         |0         |0         |132       |108       |0         |0         |0         |0         |25.0      |0         |0         
